;LAP Aft Skirt Orifice Flow Velocities (ft/s)
#I=0,694,1; C:\0_afc_work\First_Stage_AFT_Skirt_Launch_to_Touchdown_Thermal_Analysis\vent_c1d7a_las_qualis_Cp_cycle3_Tsurf.vsm C:\0_afc_work\First_Stage_AFT_Skirt_Launch_to_Touchdown_Thermal_Analysis\vent_c1d7a_las_qualis_Cp_cycle3_Tsurf.vsm @ Tue Oct 30 12:15:57 2018
0	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941
1	127.53	0.19077	0.17745	-0.15521	0.18646	0.18608	-0.15765	-0.15906	-0.15359	0.17701	0.3183
2	209.19	0.19362	0.1834	0.18219	0.19386	0.19352	0.1882	0.19285	0.18162	0.18351	0.31437
3	290.31	0.09177	0.056203	0.052156	0.035761	0.029478	0.0491	0.039758	0.041294	0.052253	-0.1647
4	370.96	-0.29465	-0.27976	-0.28006	-0.28667	-0.28797	-0.28171	-0.28518	-0.28412	-0.28044	-0.40923
5	451.41	-0.60838	-0.46248	-0.46217	-0.46952	-0.47092	-0.46385	-0.4677	-0.46671	-0.46271	-0.64461
6	531.73	-0.65663	-0.63822	-0.6375	-0.64602	-0.64765	-0.63932	-0.6438	-0.64285	-0.63818	-0.89348
7	612.18	-0.81515	-0.81303	-0.81196	-0.82184	-0.82374	-0.81397	-0.81917	-0.81826	-0.81279	-1.1608
8	692.73	-0.9851	-0.99059	-0.98921	-1.0006	-1.0028	-0.99144	-0.99743	-0.99656	-0.99018	-1.4511
9	773.65	-1.1626	-1.1731	-1.1714	-1.1843	-1.1869	-1.1738	-1.1807	-1.1799	-1.1725	-1.7677
10	854.9	-1.3466	-1.3609	-1.3588	-1.3735	-1.3764	-1.3616	-1.3694	-1.3686	-1.3601	-2.1146
11	936.63	-1.5383	-1.5562	-1.5538	-1.5704	-1.5737	-1.5569	-1.5656	-1.5649	-1.5553	-2.4956
12	1018.9	-1.7405	-1.7614	-1.7587	-1.7773	-1.781	-1.762	-1.7719	-1.7712	-1.7603	-2.9176
13	1101.8	-1.9553	-1.979	-1.9759	-1.9967	-2.0009	-1.9796	-1.9907	-1.99	-1.9778	-3.388
14	1113	-2.188	-2.2129	-2.2095	-2.2326	-2.2374	-2.2135	-2.2259	-2.2253	-2.2115	-3.9163
15	1112	-2.4393	-2.4665	-2.4627	-2.4886	-2.4938	-2.4672	-2.481	-2.4804	-2.465	-4.513
16	1111	-2.7172	-2.7464	-2.742	-2.771	-2.777	-2.747	-2.7625	-2.762	-2.7446	-5.2056
17	1110.2	-3.042	-3.0676	-3.0629	-3.0957	-3.1025	-3.0685	-3.0861	-3.0856	-3.0658	-6.0759
18	1109.3	-3.4354	-3.4578	-3.4525	-3.4901	-3.498	-3.4589	-3.4791	-3.4787	-3.4558	-6.3751
19	1108.5	-3.9749	-3.9847	-3.9788	-4.0232	-4.0325	-3.9863	-4.0101	-4.01	-3.9825	-6.8838
19.16	1108.4	-4.2999	-4.3085	-4.3023	-4.3494	-4.3593	-4.3103	-4.3356	-4.3354	-4.3063	-6.9481
;LAP Aft Skirt Orifice Flow Velocities (ft/s)
#I=0,694,1; C:\0_afc_work\First_Stage_AFT_Skirt_Launch_to_Touchdown_Thermal_Analysis\vent_c1d7a_las_qualis_Cp_cycle3_Tsurf.vsm C:\0_afc_work\First_Stage_AFT_Skirt_Launch_to_Touchdown_Thermal_Analysis\vent_c1d7a_las_qualis_Cp_cycle3_Tsurf.vsm @ Tue Oct 30 12:52:42 2018
0	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941	-29.941
;LAP Aft Skirt Orifice Flow Velocities (ft/s)
#I=0,694,1; C:\0_afc_work\First_Stage_AFT_Skirt_Launch_to_Touchdown_Thermal_Analysis\vent_c1d7a_las_qualis_Cp_cycle3_Tsurf.vsm C:\0_afc_work\First_Stage_AFT_Skirt_Launch_to_Touchdown_Thermal_Analysis\vent_c1d7a_las_qualis_Cp_cycle3_Tsurf.vsm @ Tue Oct 30 12:53:36 2018
